0,1,2
0,a woman laying on the floor with a dog.,0.8524758815765381
1,a group of birds sitting in front of a tree.,0.9150280952453613
2,a glass of wine and a bottle on a table.,0.8800432682037354
3,a car driving on a body of water with a body of water.,0.8998965620994568
4,a black bird standing in the grass.,0.9600846767425537
5,a bird standing on top of a bouquet of flowers.,0.8210336565971375
6,a white bird flying over a field of grass.,0.9647961258888245
7,a couple of sheep standing in the grass.,0.9698939323425293
8,a woman sitting at a counter looking at a microwave.,0.8698323369026184
9,a wooden table with plates and flowers in a room.,0.9732773900032043
10,a couple of orange birds sitting on a tree branch.,0.8950788378715515
11,a large cathedral with cars parked in front of it.,0.8780947923660278
12,a brown horse standing in front of a wooden fence.,0.9146007895469666
13,a sheep grazing in a field of grass.,0.8966284394264221
14,a group of people standing around a yellow raft in the ocean.,0.8080815076828003
15,a bedroom with a bed with pictures on the wall.,0.8420584201812744
16,a brown and white cow standing on the side of a road.,0.9596610069274902
17,a group of wooden chairs and tables in a room.,0.886267900466919
18,a man riding a horse drawn carriage in the snow.,0.9085362553596497
19,a living room with a green couch and a lamp.,0.9163211584091187
20,a cat laying on top of a wooden bench.,0.9575265645980835
21,a close up of a subway train on the tracks.,0.8831655979156494
22,a chair and a table next to a red wall.,0.8528774976730347
23,a person sitting on a bench in front of a window.,0.7653133869171143
24,a couple of boats are on the water.,0.8085611462593079
25,a small dog sitting on top of a bed.,0.870731770992279
26,a brown dog grazing in a field with a field.,0.874713659286499
27,a black cat laying on top of a couch.,0.9959126114845276
28,a man sitting on a floor with a pillow.,0.770479679107666
29,a black and white photo of a train on the tracks.,0.9958513975143433
30,a white sheep standing next to a brown dog.,0.8876801133155823
31,a living room with a couch and a fireplace.,0.9907606244087219
32,a black motorcycle parked in front of a building.,0.9294750094413757
33,a man in a suit and hat standing in front of a train.,0.9205315709114075
34,a white dog walking in the grass in a forest.,0.944002628326416
35,a couple of yellow school buses driving down a street.,0.866697371006012
36,a brown and white dog laying on the floor next to a mirror.,0.9420228004455566
37,a brown horse standing next to a fence.,0.9870264530181885
38,a white baby mouse laying on top of a blanket.,0.8118406534194946
39,a couple of buses parked in a parking lot.,0.8503360748291016
40,a close up of a grey bird on a rock.,0.787251353263855
41,a black and white cat laying on a bed.,0.9004352688789368
42,a bicycle parked in front of a building with two windows.,0.8999996185302734
43,a sheep grazing in a field of grass.,0.9188628792762756
44,a cat sitting on top of a chair in a window.,0.9163563847541809
45,a couple of birds standing in a nest.,0.8672395348548889
46,a cat sleeping on a pink couch with a dog.,0.848661482334137
47,a group of people standing on a runway at an airport.,0.9319670796394348
48,a large airplane parked on the runway at an airport.,0.9010518193244934
49,a couple of women standing next to each other.,0.9283187389373779
50,a laptop computer sitting on a table with a plate of food.,0.9556060433387756
51,a red fire truck sitting on top of a table.,0.7850571870803833
52,a man and a woman petting a cow.,0.9460610747337341
53,a motorcycle parked on the side of a road.,0.986957311630249
54,a small plane parked in a building with three chairs.,0.8085951805114746
55,a couple of white boats parked in a warehouse.,0.7799146771430969
56,a couple of dogs sitting on a couch.,0.9635000228881836
57,a cat laying on top of a table.,0.9565737843513489
58,a dog standing in the leaves with a stick in its mouth.,0.8763318657875061
59,a black motorcycle parked on the side of a building.,0.9673794507980347
60,a red and white airplane flying over a bridge.,0.9307367205619812
61,a couple of birds sitting on top of a red table.,0.824746310710907
62,a woman sitting at a table with a cake.,0.9809942841529846
63,a laptop computer sitting on the back of a truck.,0.9053055644035339
64,a group of red double decker buses parked in a building.,0.8834317922592163
65,a white airplane sitting on top of a runway.,0.8753541111946106
66,a living room with a couch and a table.,0.964473307132721
67,a couple of black cows standing in a field.,0.9638516306877136
68,a car parked in the snow in a pile of snow.,0.8884920477867126
69,a black and white cow standing in a field next to a fence.,0.8969386219978333
70,a cat sitting in front of a window.,0.989283561706543
71,a large airplane parked on the runway at an airport.,0.9659225940704346
72,a man holding a bottle of alcohol.,0.831876814365387
73,a old television sitting on top of a table with a window.,0.7953336238861084
74,a black and white cat laying on its side.,0.8133653402328491
75,a couple of dogs sitting on a blue table.,0.8624484539031982
76,a yellow school bus parked on the side of a road.,0.9962413311004639
77,a man walking next to a train on the tracks.,0.8498730063438416
78,a couple of men sitting next to each other in an airport.,0.9386191368103027
79,a man sitting on a street in front of a building.,0.8685459494590759
80,a man standing in a room holding a tie.,0.7932559251785278
81,a pink and white train on the tracks.,0.9522018432617188
82,a white bird flying over a body of water.,0.9661849141120911
83,a cat looking out of a window.,0.9183895587921143
84,a young girl sitting on the back of a horse.,0.9232831597328186
85,a man and a woman sitting at a table holding wine glasses.,0.9703912734985352
86,a little girl sitting on a white horse.,0.8580411076545715
87,a wooden table in front of a large tree.,0.8812924027442932
88,a bike parked in front of a building with a table.,0.7788688540458679
89,a couple of baby horses standing in the grass.,0.9569582343101501
90,a woman holding a baby at a table.,0.9679864048957825
91,a group of dogs laying on the ground.,0.9052444100379944
92,a red bike parked next to a blue door.,0.861924946308136
93,a white cat laying on the floor.,0.9072629809379578
94,a man riding a bike down a street.,0.925686240196228
95,a yellow bicycle parked next to a street.,0.9309763312339783
96,a person riding a motorcycle on a race track.,0.919474184513092
97,a black sheep standing in the grass.,0.958182692527771
98,a small bird sitting on a branch of a tree.,0.8369529247283936
99,a ladder on the side of a building with a trash can.,0.7625055909156799
100,a group of double decker buses parked next to a body of water.,0.8852834701538086
101,a white car parked next to a building.,0.9478816390037537
102,a person riding a motorcycle on a track.,0.9065046310424805
103,a dog sitting in the front seat of a car.,0.864148736000061
104,a red train sitting on the tracks.,0.889838695526123
105,a person riding a horse on a field.,0.8956677913665771
106,a close up of a plane flying in the sky.,0.8751246333122253
107,a young baby sleeping in the back seat of a car.,0.8397521376609802
108,a group of buses parked in a field.,0.9254088401794434
109,a group of potted plants on a table.,0.9519608020782471
110,a couple of men sitting on a raft in a river.,0.8755117058753967
111,a couple of men walking down a road.,0.9386898279190063
112,a double decker bus driving down a street.,0.9467898607254028
113,a wooden table with a vase of flowers on it.,0.9022824168205261
114,a large building with a sail boat in front of it.,0.8680458068847656
115,a small kitten laying on top of a toy.,0.7335461378097534
116,a red couch with pillows on it in front of a television.,0.922390878200531
117,a man riding a blue and white bicycle.,0.8296676278114319
118,a yellow train traveling down the tracks.,0.9785831570625305
119,a microwave oven sitting on top of a refrigerator.,0.9093122482299805
120,a brown teddy bear sitting on top of a couch.,0.911754846572876
121,a couple of red trucks parked in a parking lot.,0.8283911943435669
122,a couple of black cars parked next to each other.,0.9004063606262207
123,a brown bird laying in the grass in the field.,0.8691747188568115
124,a sunset in the sky over two trees.,0.7946997284889221
125,a white old computer sitting on top of a keyboard.,0.7821264863014221
126,a red double decker bus driving down a city street.,0.9789474010467529
127,a close up of a keyboard on a laptop.,0.8367659449577332
128,a black sheep standing on top of a wooden fence.,0.903227686882019
129,a white bird flying in the blue sky.,0.9493429660797119
130,a large white airplane flying in the blue sky.,0.9223978519439697
131,a woman wearing a suit and tie sitting in a car.,0.9176576733589172
132,a couple of wine glasses and a bottle on a table.,0.9163902997970581
133,a group of people walking in front of a subway train.,0.9502249956130981
134,a close up of a bed with a pillow and a laptop.,0.8531490564346313
135,a red motorcycle parked next to a white wall.,0.8868891000747681
136,a row of motorcycles parked on the side of a street.,0.9666367769241333
137,a brown horse standing next to a fence.,0.9369739294052124
138,a group of people playing a video game in a living room.,0.9757003784179688
139,a small dog sitting on top of a table.,0.8387542963027954
140,a man doing a trick on a skateboard on a street.,0.9217562079429626
141,a close up of a camera sitting on the grass.,0.9169613718986511
142,a boat with rope on the water in a body of water.,0.8145594000816345
143,a white bus parked on the side of a building.,0.8930739760398865
144,a cat laying on top of a bed in a room.,0.9009574055671692
145,a man sitting on a pole next to a man on a bike.,0.881544291973114
146,a blue bus with a person sitting on top of it.,0.798497200012207
147,a large airplane flying through a cloudy sky.,0.9280532002449036
148,a large room with a bunch of clocks on the floor.,0.7377994656562805
149,a person riding a bike with a helmet on it.,0.8298456072807312
150,a black train on the tracks next to a building.,0.9234609007835388
151,a couple of blue and yellow buses driving down a street.,0.8900151252746582
152,a group of potted plants sitting on the floor.,0.9508270025253296
153,a table with flowers and a mirror on it.,0.8747915625572205
154,a group of clouds in the sky on a cloudy day.,0.8341507911682129
155,a train parked at a train station in the snow.,0.8595623970031738
156,a couple of double decker buses parked next to each other.,0.9523146748542786
157,a group of people sitting at a table.,0.9969278573989868
158,a pile of hay sitting on top of a potted plant.,0.7854310870170593
159,a woman sitting in a chair in front of a computer.,0.9172822833061218
160,a man riding a motorcycle down a city street.,0.8809564709663391
161,a tree with a plate sitting next to a tree.,0.8212835788726807
162,a brown dog standing in the woods.,0.8555591106414795
163,a couple of women sitting on a table with a vase.,0.8540073037147522
164,a couple of men sitting at a table cutting a cake.,0.9159783720970154
165,a couple of women playing frisbee on a sidewalk.,0.7912246584892273
166,a large truck with a picture of a woman on it.,0.7789725065231323
167,a woman laying on a couch holding a black cat.,0.9329903721809387
168,a large airplane taking off from an airport runway.,0.8888422250747681
169,a couple of horses standing on the side of a road.,0.9421216249465942
170,a white dog laying on its bed in a couch.,0.8544991612434387
171,a couple of white birds walking in the water.,0.9158403277397156
172,a yellow car driving down a street.,0.9231337904930115
173,a train parked in front of a building.,0.9896639585494995
174,a group of red cars parked next to each other.,0.9618343710899353
175,a man wearing a hat holding a bottle of wine.,0.9304293990135193
176,a dining room with a table and chairs and a window.,0.9610917568206787
177,a black cat laying on top of a table.,0.8832060694694519
178,a white boat sitting on the grass with a sign.,0.8858218193054199
179,a group of buses parked on the street.,0.9507299661636353
180,a living room with a desk and a chair and a window.,0.9315454363822937
181,a couple of dogs laying in the grass.,0.9785879254341125
182,a living room with a large cabinet with a microwave.,0.836534321308136
183,a blue and yellow bird sitting on a tree branch.,0.9396833777427673
184,a large airplane parked in a hanger in a building.,0.7694429159164429
185,a couple of cats laying in the grass.,0.9456926584243774
186,a gray cat sleeping on the ground.,0.8521875143051147
187,a white dog laying on its bed in the grass.,0.7876191735267639
188,a group of sheep standing in a field.,0.9523522853851318
189,a group of horses standing behind a fence.,0.873314380645752
190,a bus driving down a city street.,0.8942269682884216
191,a brown horse standing next to a woman in a barn.,0.8884752988815308
192,a man riding a bike down a street.,0.9772911667823792
193,a white polar bear standing next to a bunch of rocks.,0.9510842561721802
194,a white sheep grazing on the grass next to a road.,0.9318945407867432
195,a large building on the side of a street.,0.7917072772979736
196,a yellow plane parked on the street in a city.,0.8193718791007996
197,a group of yellow buses parked next to each other.,0.9297038316726685
198,a man riding a small boat in the water.,0.8646533489227295
199,a large white airplane flying in the sky.,0.9246631860733032
200,a person standing in the aisle of an airplane.,0.7788686752319336
201,a baby sleeping on a blanket next to a cat.,0.9533941745758057
202,a little girl playing with a toy on a table.,0.7826446890830994
203,a cat laying on top of a blanket on a bed.,0.9412533044815063
204,a group of birds flying over a body of water.,0.9502390027046204
205,a woman sitting on the floor next to a dog.,0.8369191288948059
206,a red and white train traveling down the tracks.,0.9039868712425232
207,a couple of white lambs sitting on the ground.,0.8792866468429565
208,a couple of dogs standing in the snow.,0.9660692811012268
209,a baby sheep standing in the grass.,0.9305502772331238
210,a white dog standing on the side of a street.,0.9844352006912231
211,a large airplane taking off from an airport.,0.914830207824707
212,a young horse standing next to an adult elephant.,0.8669196367263794
213,a bike parked on the side of a street.,0.8839261531829834
214,a brown dog sitting on the floor next to a rug.,0.9452311992645264
215,a group of people standing on the sidewalk with umbrellas.,0.8329297304153442
216,a group of boats parked in front of a building.,0.8840458393096924
217,a large boat in the water on a body of water.,0.8630642890930176
218,a wooden chair sitting in front of a wall.,0.9664884805679321
219,a couple of trains on the tracks in a train station.,0.9099940657615662
220,a blue car parked on the side of a street.,0.9169643521308899
221,a couple of buses parked on the side of a street.,0.9646534323692322
222,a living room with a television and a book shelf.,0.9438853859901428
223,a woman standing on a chair in a room.,0.9668779969215393
224,a television and a remote control on a shelf in a room.,0.7894319295883179
225,a plate of food sitting on top of a table.,0.8659679293632507
226,a man riding a bike with a cell phone.,0.9116283655166626
227,a couple of planes flying in the sky.,0.9768746495246887
228,a man sitting on a couch reading a magazine.,0.80812668800354
229,a brown couch with orange pillows on it.,0.8419021368026733
230,a couple of cats laying on a rug.,0.9146484136581421
231,a couple of birds sitting on a tree branch.,0.8931323289871216
232,a motorcycle with two people on the back of it.,0.8291476964950562
233,a sheep standing in the grass next to a tree.,0.8979478478431702
234,a woman sitting on a motorcycle in a room.,0.9120030403137207
235,a stool with two stools with two cups of coffee.,0.8158165812492371
236,a couple of black cats laying on the floor.,0.9849007725715637
237,a group of people sitting on the ground with bottles of wine.,0.9031091928482056
238,a living room with a couch and a fireplace.,0.9434776902198792
239,a laptop computer sitting on top of a table.,0.8990774154663086
240,a blue and white double decker bus driving down a city street.,0.8856472373008728
241,a blue boat sitting on the ground in front of a tree.,0.8630067110061646
242,a close up of a brush and a toothbrush on a table.,0.7535991072654724
243,a living room with a television and a table.,0.8257386684417725
244,a man riding on the back of a brown horse.,0.9599820971488953
245,a group of birds sitting on top of a bird feeder.,0.7832898497581482
246,a couple of brown cats sitting on a table.,0.8413980007171631
247,a couch sitting in front of a couple of windows.,0.8272317051887512
248,a white car with a person on the back of it.,0.8091146945953369
249,a black and white dog laying on top of a woman.,0.8838376998901367
250,a young boy holding a bottle of juice and a car.,0.9027599096298218
251,a black and white dog laying on a bed.,0.8568817973136902
252,a man riding a motorcycle down a street.,0.9208201169967651
253,a group of children playing a video game.,0.9001466631889343
254,a man doing a trick on a dirt bike in the air.,0.9505674839019775
255,a woman standing next to a bike on a bus.,0.9256091713905334
256,a couple of horses standing next to each other.,0.9888181686401367
257,a large airplane parked on the runway at an airport.,0.9281815886497498
258,a brown horse jumping over an obstacle in a fence.,0.814175546169281
259,a couple of red cars parked next to each other.,0.9807694554328918
260,a train traveling down the tracks next to a tree.,0.8337244391441345
261,a black train on the tracks at a train station.,0.9066597819328308
262,a woman riding a bike down a path.,0.8925963640213013
263,a couple of black and white cows standing in the grass.,0.8905165195465088
264,a young boy standing in a living room.,0.9501816034317017
265,a brown and white dog laying on the floor.,0.8337450623512268
266,a couple of sheep standing on the side of a road.,0.8630715608596802
267,a couple of bikes parked next to a tree.,0.9613656997680664
268,a red double decker bus driving down a street in the snow.,0.9399070739746094
269,a room with a table and a table and a washer.,0.7215622663497925
270,a woman standing in a kitchen holding a bottle of beer.,0.9042086601257324
271,a couple of women sitting next to each other.,0.9319004416465759
272,a white swan swimming in a body of water.,0.9698634147644043
273,a close up of a plane sitting on the ground.,0.7382509112358093
274,a blue motorcycle parked in front of trees.,0.9114298820495605
275,a yellow train traveling down the tracks.,0.9534881711006165
276,a bottle of wine sitting on a table.,0.9404780268669128
277,a red double decker bus parked on top of a truck.,0.8636075854301453
278,a group of doors on a subway train.,0.7919517159461975
279,a couple of black dogs walking in the water.,0.8602421283721924
280,a large airplane sitting on top of a runway.,0.9304811358451843
281,a white motorcycle parked on top of a room.,0.8295977115631104
282,a group of motorcycles parked in front of a brick building.,0.9183035492897034
283,a couch and pillows in a living room.,0.8481119871139526
284,a couple of boats in the water near a river.,0.8561174273490906
285,a black dog sitting next to a plant with a table.,0.8733256459236145
286,a cat standing on top of a pile of books.,0.8771565556526184
287,a couple of trains parked in a train station.,0.9226027727127075
288,a cat sleeping on a blanket on a bed.,0.8427755832672119
289,a group of boats in the water next to a cruise ship.,0.9222368597984314
290,a couple of birds sitting on top of a table.,0.9069312810897827
291,a close up of a close up of a white door.,0.8140689134597778
292,a couple of brown cows standing in a field of grass.,0.9337353706359863
293,a red and yellow train on the tracks.,0.9425576329231262
294,a table with a television with a remote control on it.,0.8600372672080994
295,a close up of a beer can on top of a book.,0.7204441428184509
296,a group of people riding bikes down a road.,0.9845089912414551
297,a group of sheep grazing in a field of grass.,0.9735931754112244
298,a large airplane flying through a blue sky.,0.8522986173629761
299,a couple of brown horses standing in a field.,0.9568877220153809
